"BehaviorSpace results (NetLogo 6.2.2)"
"try_GIS.nlogo"
"test_experiment"
"11/05/2023 08:16:32:013 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-674","674","-518","518"
"[run number]","natural_light_level","Light_Pollution","[step]","ticks","count seals","group_num","(group_num_in - 1000)","eaten_seals","eaten_seals_in","seals_foraging","seals_home"
"1","370","true","2231","328","251","27","86","33","94","9","22"
"1","370","true","2232","328","251","27","86","33","94","9","22"
"1","370","true","2233","328","251","27","86","33","94","9","22"
"1","370","true","2234","328","251","27","86","33","94","9","22"
"1","370","true","2235","328","255","27","87","33","94","9","22"
"1","370","true","2236","328","255","27","87","33","94","9","22"
"1","370","true","2237","328","255","27","87","33","94","9","22"
"1","370","true","2238","328","255","27","87","33","94","9","22"
"1","370","true","2239","328","255","27","87","33","94","9","22"
"1","370","true","2240","328","255","27","87","33","94","9","22"
"1","370","true","2241","328","255","27","87","33","94","9","22"
"1","370","true","2242","328","257","27","88","33","95","9","22"
"1","370","true","2243","328","257","27","88","33","95","9","22"
"1","370","true","2244","328","257","27","88","33","95","9","22"
"1","370","true","2245","328","257","27","88","33","95","9","22"
"1","370","true","2246","328","257","27","88","33","95","9","22"
"1","370","true","2247","328","260","27","89","33","95","9","22"
"1","370","true","2248","328","260","27","89","33","95","9","22"
"1","370","true","2249","328","260","27","89","33","95","9","22"
"1","370","true","2250","328","260","27","89","33","95","9","22"
"1","370","true","2251","328","260","27","89","33","95","9","22"
"1","370","true","2252","328","264","27","90","33","95","9","22"
"1","370","true","2253","328","264","27","90","33","95","9","22"
"1","370","true","2254","328","264","27","90","33","95","9","22"
"1","370","true","2255","328","264","27","90","33","95","9","22"
"1","370","true","2256","328","264","27","90","33","95","9","22"
"1","370","true","2257","328","264","27","90","33","95","9","22"
"1","370","true","2258","328","264","27","90","33","95","9","22"
"1","370","true","2259","328","264","27","90","33","95","9","22"
"1","370","true","2260","328","263","27","90","33","96","9","22"
"1","370","true","2261","328","263","27","90","33","96","9","22"
"1","370","true","2262","328","263","27","90","33","96","9","22"
"1","370","true","2263","328","263","27","90","33","96","9","22"
"1","370","true","2264","328","263","27","90","33","96","9","22"
"1","370","true","2265","328","263","27","90","33","96","9","22"
"1","370","true","2266","328","263","27","90","33","96","9","22"
"1","370","true","2267","328","263","27","90","33","96","9","22"
"1","370","true","2268","328","263","27","90","33","96","9","22"
"1","370","true","2269","328","263","27","90","33","96","9","22"
"1","370","true","2270","328","266","27","91","33","96","9","22"
"1","370","true","2271","328","266","27","91","33","96","9","22"
"1","370","true","2272","328","266","27","91","33","96","9","22"
"1","370","true","2273","328","266","27","91","33","96","9","22"
"1","370","true","2274","328","266","27","91","33","96","9","22"
"1","370","true","2275","328","266","27","91","33","96","9","22"
"1","370","true","2276","328","266","27","91","33","96","9","22"
"1","370","true","2277","328","266","27","91","33","96","9","22"
"1","370","true","2278","328","266","27","91","33","96","9","22"
"1","370","true","2279","328","266","27","91","33","96","9","22"
"1","370","true","2280","328","266","27","91","33","96","9","22"
"1","370","true","2281","328","265","27","91","33","97","9","22"
"1","370","true","2282","328","269","27","92","33","97","9","22"
"1","370","true","2283","328","268","27","92","33","97","9","23"
"1","370","true","2284","328","268","27","92","33","97","9","23"
"1","370","true","2285","328","268","27","92","33","97","9","23"
"1","370","true","2286","328","268","27","92","33","97","9","23"
"1","370","true","2287","328","268","27","92","33","97","9","23"
"1","370","true","2288","328","268","27","92","33","97","9","23"
"1","370","true","2289","328","268","27","92","33","97","9","23"
"1","370","true","2290","328","268","27","92","33","97","9","23"
"1","370","true","2291","328","268","27","92","33","97","9","23"
"1","370","true","2292","328","268","27","92","33","97","9","23"
"1","370","true","2293","328","268","27","92","33","97","9","23"
"1","370","true","2294","328","268","27","92","33","97","9","23"
"1","370","true","2295","328","268","27","92","33","97","9","23"
"1","370","true","2296","328","268","27","92","33","97","9","23"
"1","370","true","2297","328","268","27","92","33","97","9","23"
"1","370","true","2298","328","268","27","92","33","97","9","23"
"1","370","true","2299","328","268","27","92","33","97","9","23"
"1","370","true","2300","328","268","27","92","33","97","9","23"
"1","370","true","2301","328","268","27","92","33","97","9","23"
"1","370","true","2302","328","268","27","92","33","97","9","23"
"1","370","true","2303","328","268","27","92","33","97","9","23"
"1","370","true","2304","328","268","27","92","33","97","9","23"
"1","370","true","2305","328","268","27","92","33","97","9","23"
"1","370","true","2306","328","268","27","92","33","97","9","23"
"1","370","true","2307","328","272","27","93","33","97","9","23"
"1","370","true","2308","328","272","27","93","33","97","9","23"
"1","370","true","2309","328","276","27","94","33","97","9","23"
"1","370","true","2310","328","276","27","94","33","97","9","23"
"1","370","true","2311","328","276","27","94","33","97","9","23"
"1","370","true","2312","328","275","27","94","33","97","9","24"
"1","370","true","2313","328","275","27","94","33","97","9","24"
"1","370","true","2314","328","275","27","94","33","97","9","24"
"1","370","true","2315","328","275","27","94","33","97","9","24"
"1","370","true","2316","328","275","27","94","33","97","9","24"
"1","370","true","2317","328","274","27","94","33","98","9","24"
"1","370","true","2318","328","274","27","94","33","98","9","24"
"1","370","true","2319","328","274","27","94","33","98","9","24"
"1","370","true","2320","328","274","27","94","33","98","9","24"
"1","370","true","2321","328","274","27","94","33","98","9","24"
"1","370","true","2322","328","274","27","94","33","98","9","24"
"1","370","true","2323","328","274","27","94","33","98","9","24"
"1","370","true","2324","328","274","27","94","33","98","9","24"
"1","370","true","2325","328","274","27","94","33","98","9","24"
"1","370","true","2326","328","274","27","94","33","98","9","24"
"1","370","true","2327","328","274","27","94","33","98","9","24"
"1","370","true","2328","328","273","27","94","33","99","9","24"
"1","370","true","2329","328","273","27","94","33","99","9","24"
"1","370","true","2330","328","273","27","94","33","99","9","24"
"1","370","true","2331","328","273","27","94","33","99","9","24"
"1","370","true","2332","328","273","27","94","33","99","9","24"
"1","370","true","2333","328","273","27","94","33","99","9","24"
"1","370","true","2334","328","273","27","94","33","99","9","24"
"1","370","true","2335","328","273","27","94","33","99","9","24"
"1","370","true","2336","328","270","27","94","34","101","9","24"
"1","370","true","2337","328","269","27","94","34","102","9","24"
"1","370","true","2338","328","269","27","94","34","102","9","24"
"1","370","true","2339","328","269","27","94","34","102","9","24"
"1","370","true","2340","328","268","27","94","35","102","9","24"
"1","370","true","2341","328","268","27","94","35","102","9","24"
"1","370","true","2342","328","268","27","94","35","102","9","24"
"1","370","true","2343","328","268","27","94","35","102","9","24"
"1","370","true","2344","328","268","27","94","35","102","9","24"
"1","370","true","2345","328","268","27","94","35","102","9","24"
"1","370","true","2346","328","268","27","94","35","102","9","24"
"1","370","true","2347","328","267","27","94","35","103","9","24"
"1","370","true","2348","328","267","27","94","35","103","9","24"
"1","370","true","2349","328","267","27","94","35","103","9","24"
"1","370","true","2350","328","267","27","94","35","103","9","24"
"1","370","true","2351","328","267","27","94","35","103","9","24"
"1","370","true","2352","328","266","27","94","35","103","10","24"
"1","370","true","2353","328","266","27","94","35","103","10","24"
"1","370","true","2354","328","264","27","94","35","105","10","24"
"1","370","true","2355","328","264","27","94","35","105","10","24"
"1","370","true","2356","328","264","27","94","35","105","10","24"
"1","370","true","2357","328","264","27","94","35","105","10","24"
"1","370","true","2358","328","264","27","94","35","105","10","24"
"1","370","true","2359","328","264","27","94","35","105","10","24"
"1","370","true","2360","328","264","27","94","35","105","10","24"
"1","370","true","2361","328","264","27","94","35","105","10","24"
"1","370","true","2362","328","264","27","94","35","105","10","24"
"1","370","true","2363","328","264","27","94","35","105","10","24"
"1","370","true","2364","328","263","27","94","35","106","10","24"
"1","370","true","2365","328","263","27","94","35","106","10","24"
"1","370","true","2366","328","263","27","94","35","106","10","24"
"1","370","true","2367","328","263","27","94","35","106","10","24"
"1","370","true","2368","328","263","27","94","35","106","10","24"
"1","370","true","2369","328","263","27","94","35","106","10","24"
"1","370","true","2370","328","263","27","94","35","106","10","24"
"1","370","true","2371","328","263","27","94","35","106","10","24"
"1","370","true","2372","328","263","27","94","35","106","10","24"
"1","370","true","2373","328","263","27","94","35","106","10","24"
"1","370","true","2374","328","263","27","94","35","106","10","24"
"1","370","true","2375","328","263","27","94","35","106","10","24"
"1","370","true","2376","328","263","27","94","35","106","10","24"
"1","370","true","2377","328","263","27","94","35","106","10","24"
"1","370","true","2378","328","263","27","94","35","106","10","24"
"1","370","true","2379","328","263","27","94","35","106","10","24"
"1","370","true","2380","328","266","27","95","35","106","10","24"
"1","370","true","2381","328","266","27","95","35","106","10","24"
"1","370","true","2382","328","266","27","95","35","106","10","24"
"1","370","true","2383","328","266","27","95","35","106","10","24"
"1","370","true","2384","328","266","27","95","35","106","10","24"
"1","370","true","2385","328","266","27","95","35","106","10","24"
"1","370","true","2386","328","266","27","95","35","106","10","24"
"1","370","true","2387","328","266","27","95","35","106","10","24"
"1","370","true","2388","328","266","27","95","35","106","10","24"
"1","370","true","2389","328","266","27","95","35","106","10","24"
"1","370","true","2390","328","266","27","95","35","106","10","24"
"1","370","true","2391","328","266","27","95","35","106","10","24"
"1","370","true","2392","328","266","27","95","35","106","10","24"
"1","370","true","2393","328","266","27","95","35","106","10","24"
"1","370","true","2394","328","266","27","95","35","106","10","24"
"1","370","true","2395","328","266","27","95","35","106","10","24"
"1","370","true","2396","328","266","27","95","35","106","10","24"
"1","370","true","2397","328","266","27","95","35","106","10","24"
"1","370","true","2398","328","266","27","95","35","106","10","24"
"1","370","true","2399","328","266","27","95","35","106","10","24"
"1","370","true","2400","328","266","27","95","35","106","10","24"
"1","370","true","2401","328","266","27","95","35","106","10","24"
"1","370","true","2402","328","266","27","95","35","106","10","24"
"1","370","true","2403","328","266","27","95","35","106","10","24"
"1","370","true","2404","328","266","27","95","35","106","10","24"
"1","370","true","2405","328","266","27","95","35","106","10","24"
"1","370","true","2406","328","266","27","95","35","106","10","24"
"1","370","true","2407","328","270","27","96","35","106","10","24"
"1","370","true","2408","328","270","27","96","35","106","10","24"
"1","370","true","2409","328","270","27","96","35","106","10","24"
"1","370","true","2410","328","270","27","96","35","106","10","24"
"1","370","true","2411","328","270","27","96","35","106","10","24"
"1","370","true","2412","328","270","27","96","35","106","10","24"
"1","370","true","2413","328","270","27","96","35","106","10","24"
"1","370","true","2414","328","270","27","96","35","106","10","24"
"1","370","true","2415","328","270","27","96","35","106","10","24"
"1","370","true","2416","328","270","27","96","35","106","10","24"
"1","370","true","2417","328","270","27","96","35","106","10","24"
"1","370","true","2418","328","270","27","96","35","106","10","24"
"1","370","true","2419","328","270","27","96","35","106","10","24"
"1","370","true","2420","328","270","27","96","35","106","10","24"
"1","370","true","2421","328","270","27","96","35","106","10","24"
"1","370","true","2422","328","270","27","96","35","106","10","24"
"1","370","true","2423","328","270","27","96","35","106","10","24"
"1","370","true","2424","328","269","27","96","36","106","10","24"
"1","370","true","2425","328","269","27","96","36","106","10","24"
"1","370","true","2426","328","269","27","96","36","106","10","24"
"1","370","true","2427","328","269","27","96","36","106","10","24"
"1","370","true","2428","328","269","27","96","36","106","10","24"
"1","370","true","2429","328","269","27","96","36","106","10","24"
"1","370","true","2430","328","269","27","96","36","106","10","24"
"1","370","true","2431","328","269","27","96","36","106","10","24"
"1","370","true","2432","328","268","27","96","36","107","10","24"
"1","370","true","2433","328","268","27","96","36","107","10","24"
"1","370","true","2434","328","268","27","96","36","107","10","24"
"1","370","true","2435","328","268","27","96","36","107","10","24"
"1","370","true","2436","328","272","27","97","36","107","10","24"
"1","370","true","2437","328","272","27","97","36","107","10","24"
"1","370","true","2438","328","276","27","98","36","107","10","24"
"1","370","true","2439","328","276","27","98","36","107","10","24"
"1","370","true","2440","328","276","27","98","36","107","10","24"
"1","370","true","2441","328","276","27","98","36","107","10","24"
"1","370","true","2442","328","276","27","98","36","107","10","24"
"1","370","true","2443","328","276","27","98","36","107","10","24"
"1","370","true","2444","328","276","27","98","36","107","10","24"
"1","370","true","2445","328","276","27","98","36","107","10","24"
"1","370","true","2446","328","276","27","98","36","107","10","24"
"1","370","true","2447","328","276","27","98","36","107","10","24"
"1","370","true","2448","328","276","27","98","36","107","10","24"
"1","370","true","2449","328","276","27","98","36","107","10","24"
"1","370","true","2450","328","276","27","98","36","107","10","24"
"1","370","true","2451","328","276","27","98","36","107","10","24"
"1","370","true","2452","328","276","27","98","36","107","10","24"
"1","370","true","2453","328","276","27","98","36","107","10","24"
"1","370","true","2454","328","276","27","98","36","107","10","24"
"1","370","true","2455","328","276","27","98","36","107","10","24"
"1","370","true","2456","328","276","27","98","36","107","10","24"
"1","370","true","2457","328","275","27","98","37","107","10","24"
"1","370","true","2458","328","275","27","98","37","107","10","24"
"1","370","true","2459","328","275","27","98","37","107","10","24"
"1","370","true","2460","328","274","27","98","38","107","10","24"
"1","370","true","2461","328","273","27","98","39","107","10","24"
"1","370","true","2462","328","272","27","98","39","108","10","24"
"1","370","true","2463","328","271","27","98","39","109","10","24"
"1","370","true","2464","328","270","27","98","39","110","10","24"
"1","370","true","2465","328","268","27","98","40","111","10","24"
"1","370","true","2466","328","268","27","98","40","111","10","24"
"1","370","true","2467","328","272","27","99","40","111","10","24"
"1","370","true","2468","328","272","27","99","40","111","10","24"
"1","370","true","2469","328","271","27","99","40","112","10","24"
"1","370","true","2470","328","271","27","99","40","112","10","24"
"1","370","true","2471","328","271","27","99","40","112","10","24"
"1","370","true","2472","328","271","27","99","40","112","10","24"
"1","370","true","2473","328","271","27","99","40","112","10","24"
"1","370","true","2474","328","271","27","99","40","112","10","24"
"1","370","true","2475","328","271","27","99","40","112","10","24"
"1","370","true","2476","328","271","27","99","40","112","10","24"
"1","370","true","2477","328","271","27","99","40","112","10","24"
"1","370","true","2478","328","271","27","99","40","112","10","24"
"1","370","true","2479","328","277","27","100","40","112","10","24"
"1","370","true","2480","328","277","27","100","40","112","10","24"
"1","370","true","2481","328","277","27","100","40","112","10","24"
"1","370","true","2482","328","277","27","100","40","112","10","24"
"1","370","true","2483","328","277","27","100","40","112","10","24"
"1","370","true","2484","328","277","27","100","40","112","10","24"
"1","370","true","2485","328","277","27","100","40","112","10","24"
"1","370","true","2486","328","276","27","100","40","113","10","24"
"1","370","true","2487","328","275","27","100","40","114","10","24"
"1","370","true","2488","328","275","27","100","40","114","10","24"
"1","370","true","2489","328","275","27","100","40","114","10","24"
"1","370","true","2490","328","275","27","100","40","114","10","24"
"1","370","true","2491","328","275","27","100","40","114","10","24"
"1","370","true","2492","328","275","27","100","40","114","10","24"
"1","370","true","2493","328","275","27","100","40","114","10","24"
"1","370","true","2494","328","275","27","100","40","114","10","24"
"1","370","true","2495","328","275","27","100","40","114","10","24"
"1","370","true","2496","328","278","27","101","40","115","10","24"
"1","370","true","2497","328","278","27","101","40","115","10","24"
"1","370","true","2498","328","278","27","101","40","115","10","24"
"1","370","true","2499","328","278","27","101","40","115","10","24"
"1","370","true","2500","328","278","27","101","40","115","10","24"
