"BehaviorSpace results (NetLogo 6.2.2)"
"try_GIS.nlogo"
"test_experiment"
"05/06/2023 11:32:18:864 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-674","674","-518","518"
"[run number]","1","1","1","1","1","1","1"
"natural_light_level","370",,,,,,
"Light_Pollution","true",,,,,,
"[reporter]","count seals","group_num","(group_num_in - 1000)","eaten_seals","eaten_seals_in","seals_foraging","seals_home"
"[final]","35","58","63","171","153","40","48"
"[min]","0","0","0","0","0","0","0"
"[max]","69","58","63","171","153","40","48"
"[mean]","46.30538922155689","36.14570858283433","39.26347305389221","95.99600798403193","86.09780439121757","23.878243512974052","27.840319361277444"
"[steps]","500","500","500","500","500","500","500"

"[all run data]","count seals","group_num","(group_num_in - 1000)","eaten_seals","eaten_seals_in","seals_foraging","seals_home"
,"30","33","34","86","80","23","29"
,"29","33","34","87","80","23","29"
,"28","33","34","87","80","24","29"
,"28","33","34","87","80","24","29"
,"28","33","34","87","80","24","29"
,"28","33","34","87","80","24","29"
,"25","33","34","88","81","25","29"
,"30","34","34","88","81","25","29"
,"33","34","35","89","81","25","29"
,"33","34","35","89","81","25","29"
,"40","35","36","90","81","25","29"
,"40","35","36","90","81","25","29"
,"40","35","36","90","81","25","29"
,"40","35","36","90","81","25","29"
,"40","35","36","90","81","25","29"
,"40","35","36","90","81","25","29"
,"43","36","36","91","81","25","29"
,"41","36","36","93","81","25","29"
,"40","36","36","93","81","26","29"
,"44","36","37","93","81","26","29"
,"46","36","38","94","81","26","29"
,"49","36","39","95","81","26","29"
,"48","37","39","98","82","26","29"
,"47","37","39","98","82","27","29"
,"46","37","39","99","82","27","29"
,"45","37","39","100","82","27","29"
,"43","37","39","101","82","28","29"
,"43","37","39","101","82","28","29"
,"48","38","40","101","84","28","29"
,"46","38","40","101","86","28","29"
,"45","38","40","101","87","28","29"
,"44","38","40","101","88","28","29"
,"44","38","40","101","88","28","29"
,"42","38","40","101","90","28","29"
,"42","38","40","101","90","28","29"
,"42","38","40","101","90","28","29"
,"42","38","40","101","90","28","29"
,"41","38","40","101","91","28","29"
,"40","38","40","102","91","28","29"
,"42","38","41","104","91","28","29"
,"41","38","41","105","91","28","29"
,"39","38","41","106","92","28","29"
,"39","38","41","106","92","28","29"
,"38","38","41","106","92","28","30"
,"37","38","41","106","92","28","31"
,"37","38","41","106","92","28","31"
,"40","38","42","106","93","28","31"
,"39","38","42","106","93","29","31"
,"38","38","42","107","93","29","31"
,"46","39","43","107","93","29","31"
,"46","39","43","107","93","29","31"
,"46","39","43","107","93","29","31"
,"49","39","44","107","93","29","31"
,"49","39","44","107","93","29","31"
,"49","39","44","107","93","29","31"
,"53","40","44","107","93","29","31"
,"53","40","44","107","93","29","31"
,"57","40","45","107","93","29","31"
,"57","40","45","107","93","29","31"
,"56","40","45","108","93","29","31"
,"61","41","45","108","93","29","31"
,"64","41","46","108","93","29","31"
,"64","41","46","108","93","29","31"
,"64","41","46","108","93","29","31"
,"64","41","46","108","93","29","31"
,"66","42","46","108","94","29","31"
,"66","42","46","108","94","29","31"
,"66","42","46","108","94","29","31"
,"66","42","46","108","94","29","31"
,"69","42","47","108","94","29","31"
,"69","42","47","108","94","29","31"
,"69","42","47","108","94","29","31"
,"69","42","47","108","94","29","31"
,"68","42","47","108","95","29","31"
,"65","42","47","109","97","29","31"
,"62","42","47","110","98","29","32"
,"61","42","47","111","98","29","32"
,"60","42","47","112","98","29","32"
,"60","42","47","112","98","29","32"
,"60","42","47","112","98","29","32"
,"59","42","47","113","98","29","32"
,"58","42","47","114","98","29","32"
,"57","42","47","114","99","29","32"
,"54","42","47","115","101","29","32"
,"53","42","47","115","102","29","32"
,"48","42","47","116","105","29","33"
,"45","42","48","118","108","30","33"
,"48","42","49","118","108","30","33"
,"47","42","49","118","108","30","34"
,"46","42","49","118","108","30","35"
,"45","42","49","119","108","30","35"
,"45","42","49","119","108","30","35"
,"44","42","49","119","109","30","35"
,"42","42","49","120","110","30","35"
,"42","42","49","120","110","30","35"
,"47","43","49","120","110","30","35"
,"47","43","49","120","110","30","35"
,"50","44","49","120","110","30","35"
,"50","44","49","120","110","30","35"
,"50","44","49","120","110","30","35"
,"50","44","49","120","110","30","35"
,"50","44","49","120","110","30","35"
,"50","44","49","120","110","30","35"
,"50","44","49","120","110","30","35"
,"50","44","49","120","110","30","35"
,"48","44","49","122","110","30","35"
,"48","44","49","122","110","30","35"
,"47","44","49","122","111","30","35"
,"47","44","49","122","111","30","35"
,"45","44","49","123","112","30","35"
,"45","44","49","123","112","30","35"
,"45","44","49","123","112","30","35"
,"43","44","49","124","112","30","36"
,"38","44","49","126","113","31","37"
,"42","45","49","126","113","31","38"
,"41","45","49","126","114","31","38"
,"47","46","50","127","114","31","38"
,"47","46","50","127","114","31","38"
,"45","46","50","128","115","31","38"
,"43","46","50","129","115","32","38"
,"42","46","50","130","115","32","38"
,"44","47","50","130","116","32","39"
,"43","47","50","130","117","32","39"
,"42","47","50","130","117","32","40"
,"42","47","50","130","117","32","40"
,"42","47","50","130","117","32","40"
,"42","47","50","130","117","32","40"
,"42","47","50","130","117","32","40"
,"45","48","50","130","117","32","40"
,"44","48","50","131","117","32","40"
,"44","48","50","131","117","32","40"
,"44","48","50","131","117","32","40"
,"42","48","50","132","118","32","40"
,"41","48","50","133","118","32","40"
,"40","48","50","133","119","32","40"
,"44","48","51","133","119","32","40"
,"43","48","51","133","120","32","40"
,"43","48","51","133","120","32","40"
,"46","49","51","133","120","32","40"
,"46","49","51","133","120","32","40"
,"43","49","51","133","122","32","41"
,"39","49","51","133","124","33","42"
,"38","49","51","134","124","33","42"
,"38","49","51","134","124","33","42"
,"38","49","51","134","124","33","42"
,"41","49","52","134","124","33","42"
,"41","49","52","134","124","33","42"
,"45","50","52","134","124","33","42"
,"44","50","52","134","125","33","42"
,"47","50","53","134","126","33","42"
,"46","50","53","134","127","33","42"
,"46","50","53","134","127","33","42"
,"48","51","53","134","129","33","42"
,"47","51","53","135","129","33","42"
,"45","51","53","136","130","33","42"
,"48","51","54","136","131","33","42"
,"47","51","54","137","131","33","42"
,"46","51","54","137","132","33","42"
,"46","51","54","137","132","33","42"
,"45","51","54","138","132","33","42"
,"45","51","54","138","132","33","42"
,"45","51","54","138","132","33","42"
,"44","51","54","139","132","33","42"
,"46","51","55","141","132","33","42"
,"46","51","55","141","132","33","42"
,"46","51","55","141","132","33","42"
,"46","51","55","141","132","33","42"
,"46","51","55","141","132","33","42"
,"46","51","55","141","132","33","42"
,"46","51","55","141","132","33","42"
,"46","51","55","141","132","33","42"
,"51","51","56","141","132","33","42"
,"54","51","57","141","132","33","42"
,"54","51","57","141","132","33","42"
,"54","51","57","141","132","33","42"
,"54","51","57","141","132","33","42"
,"53","51","57","142","132","33","42"
,"53","51","57","142","132","33","42"
,"53","51","57","142","132","33","42"
,"53","51","57","142","132","33","42"
,"53","51","57","142","132","33","42"
,"53","51","57","142","132","33","42"
,"56","51","58","142","132","33","42"
,"56","51","58","142","132","33","42"
,"56","51","58","142","132","33","42"
,"59","52","58","142","132","33","42"
,"59","52","58","142","132","33","42"
,"63","52","59","142","132","33","42"
,"63","52","59","142","132","33","42"
,"62","52","59","142","133","33","42"
,"61","52","59","143","133","33","42"
